id;gemeinde_id;name;plz;kanton_id;e;n;sprache;favorite
1071;877;Niedermuhlern;3087;BE;7.45717621653805;46.8598663440797;de;false
1073;879;Rümligen;3128;BE;7.49151100752075;46.8272391843183;de;false
1074;879;Riggisberg;3132;BE;7.46574945597169;46.8068840348379;de;false
1077;880;Rüeggisberg;3088;BE;7.43815053879495;46.824234205025;de;false
1078;880;Oberbütschel;3088;BE;7.45841078213412;46.8392970185182;de;false
1079;880;Hinterfultigen;3089;BE;7.40470657098895;46.8378638937031;de;false
1083;880;Helgisried-Rohrbach;3155;BE;7.41724661556484;46.8111174019309;de;false
1084;883;Seftigen;3662;BE;7.53937496620866;46.7908987185243;de;false
1087;885;Uttigen;3628;BE;7.57107695586634;46.7967356942843;de;false
1091;888;Englisberg;3086;BE;7.46369990109959;46.8953225459048;de;false
1094;889;Mühlethurnen;3127;BE;7.50965653679064;46.8159061308357;de;false
1095;889;Lohnstorf;3127;BE;7.51088793102321;46.8065919957162;de;false
1096;889;Kirchenthurnen;3128;BE;7.50407594722107;46.8243398450116;de;false
1097;901;Aeschau;3536;BE;7.78392868192595;46.9062256206621;de;false
1098;901;Eggiwil;3537;BE;7.80642534334714;46.8556814121725;de;false
1099;901;Langnau im Emmental;3550;BE;7.79415670293297;46.9111818264693;de;true
1100;901;Süderen;3618;BE;7.81120171866791;46.8154419379402;de;false
1102;902;Schüpbach;3535;BE;7.75730972258717;46.9343021131565;de;false
1103;902;Emmenmatt;3543;BE;7.7533147947546;46.9484047418604;de;false
1105;902;Oberfrittenbach;3551;BE;7.79502218222272;46.97358029169;de;false
1106;902;Bärau;3552;BE;7.82478731814062;46.9359336543014;de;false
1107;902;Gohl;3553;BE;7.83160846725408;46.9820001161225;de;false
1108;902;Trubschachen;3555;BE;7.82431784483682;46.923619099133;de;false
1110;903;Zollbrück;3436;BE;7.76066138252832;46.9726866553364;de;false
1111;903;Lauperswil;3438;BE;7.72791667997666;46.9612939853295;de;false
1123;905;Rüderswil;3437;BE;7.7129577852689;46.9869376677386;de;false
1125;905;Ranflüh;3439;BE;7.73617681712299;46.9856073559272;de;false
1126;905;Heimisbach;3453;BE;7.77630899733122;46.9914516755859;de;false
1134;908;Trub;3556;BE;7.88490965416902;46.9701125178845;de;false
1135;908;Fankhaus (Trub);3557;BE;7.92407047159798;46.9814546762159;de;false
1139;921;Amsoldingen;3633;BE;7.5872649325329;46.7240349546826;de;false
1140;922;Blumenstein;3638;BE;7.49365968654398;46.7289824059906;de;false
1141;923;Unterlangenegg;3614;BE;7.6846249007461;46.8054842463892;de;false
1145;924;Schwarzenegg;3616;BE;7.72909374988896;46.7821740451497;de;false
1146;924;Eriz;3619;BE;7.8486861694597;46.7815795048375;de;false
1148;925;Steffisburg;3612;BE;7.65280398658135;46.7839347700104;de;true
1149;925;Fahrni b. Thun;3617;BE;7.65797267022257;46.7960405700695;de;false
1150;927;Heiligenschwendi;3625;BE;7.67883098609716;46.7521093400569;de;false
1151;928;Steffisburg;3613;BE;7.61168202341633;46.774724871439;de;true
1152;928;Heimberg;3627;BE;7.60395039759409;46.7906070659928;de;false
1154;929;Thun;3600;BE;7.63892849670014;46.7477875979023;de;true
1156;929;Hünibach;3626;BE;7.64879492179177;46.7468386553776;de;false
1157;929;Hilterfingen;3652;BE;7.66274496343634;46.741230985;de;false
1158;931;Homberg b. Thun;3622;BE;7.68291860180941;46.775162243007;de;false
1160;932;Horrenbach;3623;BE;7.74497535526745;46.7775417749744;de;false
1161;932;Buchen BE;3623;BE;7.71188800765285;46.780511258554;de;false
1163;934;Oberhofen am Thunersee;3653;BE;7.67393868728495;46.7315499257354;de;false
1164;934;Gunten;3654;BE;7.68880916698345;46.7176418400895;de;false
1167;936;Pohlern;3638;BE;7.52367695335057;46.7178521427827;de;false
1169;938;Teuffenthal b. Thun;3623;BE;7.74819657778752;46.770340552179;de;false
1171;938;Sigriswil;3655;BE;7.73483505505057;46.7197934114631;de;false
1172;938;Tschingel ob Gunten;3656;BE;7.71334719687538;46.7256236665981;de;false
1173;938;Aeschlen ob Gunten;3656;BE;7.69573013592484;46.7217207311555;de;false
1174;938;Ringoldswil;3656;BE;7.69556083019534;46.7379787203681;de;false
1175;938;Schwanden (Sigriswil);3657;BE;7.75708847399774;46.7443826245347;de;false
1176;938;Merligen;3658;BE;7.74710526928652;46.7011392481238;de;false
1180;939;Schwendibach;3624;BE;7.65952955458791;46.7708280115497;de;false
1184;941;Thierachern;3634;BE;7.57104352107137;46.7499274989051;de;false
1185;941;Uebeschi;3635;BE;7.5452485032447;46.7504163019758;de;false
1186;941;Längenbühl;3636;BE;7.54892341737066;46.7561154508714;de;false
1188;942;Thun;3603;BE;7.60014517856079;46.7620422934108;de;true
1189;942;Thun;3604;BE;7.6173421571783;46.7403481733904;de;true
1190;942;Thun;3608;BE;7.59827330425811;46.740458114877;de;true
1192;942;Goldiwil (Thun);3624;BE;7.66746530810954;46.760201899736;de;false
1198;944;Uetendorf;3661;BE;7.57720546683738;46.775830002179;de;false
1203;948;Forst b. Längenbühl;3636;BE;7.52459834463269;46.7647499070246;de;false
1209;951;Weier im Emmental;3462;BE;7.7509330761455;47.0628829359899;de;false
1210;951;Häusernmoos im Emmental;3463;BE;7.7431270569272;47.0781225617945;de;false
1214;952;Dürrenroth;3465;BE;7.78482030083454;47.0801695602784;de;false
1216;953;Huttwil;4950;BE;7.85275556757369;47.0909155082992;de;false
1217;953;Eriswil;4952;BE;7.85915860436066;47.0693720160789;de;false
1221;954;Schwarzenbach (Huttwil);4953;BE;7.82690187904891;47.1055965880055;de;false
1229;955;Ramsei;3435;BE;7.70938133341591;46.9999470424052;de;false
1231;955;Grünenmatt;3452;BE;7.72877239835773;47.0096762835931;de;false
1233;955;Sumiswald;3454;BE;7.71892108563558;47.0428873725192;de;false
1234;955;Trachselwald;3456;BE;7.73705026154549;47.0148096957211;de;false
1237;956;Rüegsau;3417;BE;7.68123038517595;47.027727210603;de;false
1242;957;Grünen;3455;BE;7.73808060673925;47.0217311724595;de;false
1243;957;Wasen im Emmental;3457;BE;7.84006740204784;47.0294118060264;de;false
1246;957;Wyssachen;4954;BE;7.80008220689678;47.0590632735278;de;false
1258;971;Attiswil;4536;BE;7.60797590323448;47.2504121322612;de;false
1259;972;Berken;3376;BE;7.70433690233955;47.2253337229394;de;false
1260;973;Bettenhausen;3366;BE;7.70967645403656;47.1740461124147;de;false
1261;973;Bollodingen;3366;BE;7.70446790128881;47.1652560986547;de;false
1262;975;Farnern;4539;BE;7.60735216927418;47.2696933936963;de;false
1263;976;Graben;3376;BE;7.72041803441932;47.2179073956219;de;false
1264;977;Wanzwil;3372;BE;7.69084239706235;47.1987029029387;de;false
1265;977;Röthenbach Herzogenbuchsee;3373;BE;7.68266317096726;47.2056088706969;de;false
1266;977;Heimenhausen;3373;BE;7.69555272062009;47.2144625442991;de;false
1267;979;Herzogenbuchsee;3360;BE;7.71324496200894;47.1951005652025;de;false
1268;979;Oberönz;3363;BE;7.68882420741029;47.1744522389879;de;false
1269;980;Inkwil;3375;BE;7.66281674316694;47.2018977037326;de;false
1270;981;Niederbipp;4704;BE;7.71195595843261;47.2577408109978;de;false
1271;981;Wolfisberg;4704;BE;7.65691547979189;47.2783503334254;de;false
1272;982;Niederönz;3362;BE;7.68427751060021;47.1883237214006;de;false
1273;982;Burgäschi;4556;BE;7.67532715735622;47.1745670954017;de;false
1274;983;Oberbipp;4538;BE;7.6738525530538;47.2526874276458;de;false
1275;985;Ochlenberg;3367;BE;7.74035150292977;47.1521588921357;de;false
1276;985;Oschwand;3476;BE;7.72195961772016;47.1369639003787;de;false
1277;987;Rumisberg;4539;BE;7.64020811677609;47.2689774793621;de;false
1279;988;Grasswil;3365;BE;7.66913045810926;47.1396044978733;de;false
1280;988;Seeberg;3365;BE;7.66514405538732;47.1599102085355;de;false
1282;988;Riedtwil;3475;BE;7.6943561515423;47.1398856026418;de;false
1283;988;Hermiswil;3475;BE;7.69914299167061;47.1554919696091;de;false
1287;989;Thörigen;3367;BE;7.73284756604789;47.1754477620335;de;false
1289;990;Walliswil b. Niederbipp;3380;BE;7.69560556093861;47.2348682904344;de;false
1290;991;Walliswil b. Wangen;3377;BE;7.68612672443349;47.2277385712261;de;false
1291;992;Wangenried;3374;BE;7.66146962468574;47.2180812099069;de;false
1292;992;Wangen an der Aare;3380;BE;7.64748655342834;47.2316473266744;de;false
1295;995;Wiedlisbach;4537;BE;7.64754995183468;47.2473616448589;de;false
1297;1001;Wolhusen;6110;LU;8.05844420440522;47.0287447780613;de;false
1298;1001;Doppleschwand;6112;LU;8.04950116874458;47.0100046808281;de;false
1299;1002;Schachen LU;6105;LU;8.11934448742092;47.0071607501624;de;false
1301;1002;Entlebuch;6162;LU;8.07202567146094;46.9908339275307;de;false
1302;1002;Rengg;6162;LU;8.11036361294367;47.0039027264034;de;false
1303;1002;Finsterwald b. Entlebuch;6162;LU;8.11336852726391;46.9159021637395;de;false
1304;1002;Ebnet;6163;LU;8.08562773745917;47.020044293514;de;false
1305;1002;Hasle LU;6166;LU;8.01625949444951;46.9782544487313;de;false
1306;1002;Schüpfheim;6170;LU;8.01572804977396;46.9730845412809;de;false
1308;1004;Flühli LU;6173;LU;8.01978651892121;46.8791337631907;de;false
1309;1004;Sörenberg;6174;LU;8.00318397742251;46.8170967903096;de;false
1310;1004;Wiggen;6192;LU;7.97505248012989;46.8687036672348;de;false
1316;1007;Fontannen b. Wolhusen;6110;LU;7.96809037507829;47.020399330699;de;false
1317;1007;Romoos;6113;LU;8.00404004230293;47.0036928029117;de;false
1319;1007;Bramboden;6167;LU;7.96441496380633;46.9884777172827;de;false
1323;1009;Werthenstein;6106;LU;8.10750377090549;47.0459615344122;de;false
1328;1010;Escholzmatt;6182;LU;7.93602703171649;46.9279344828964;de;false
1330;1010;Marbach LU;6196;LU;7.90886101632808;46.8599791886935;de;false
1332;1021;Aesch LU;6287;LU;8.24605646952354;47.2579805278444;de;false
1333;1023;Inwil;6034;LU;8.34949391935498;47.1394035449707;de;false
1334;1023;Eschenbach LU;6274;LU;8.33663124218404;47.136482802244;de;false
1335;1023;Ballwil;6275;LU;8.33252693326667;47.1562100783332;de;false
1336;1024;Emmenbrücke;6020;LU;8.26149640305431;47.0761704994256;de;false
1337;1024;Rothenburg;6023;LU;8.24723201845269;47.0848915808909;de;false
1338;1024;Emmen;6032;LU;8.30949950337049;47.0877167234593;de;true
1339;1024;Neuenkirch;6206;LU;8.23178916091919;47.0878627719481;de;false
1340;1025;Ermensee;6294;LU;8.23676376963569;47.224425388784;de;false
1341;1026;Rain;6026;LU;8.28279527214036;47.1277255847981;de;false
1344;1030;Gelfingen;6284;LU;8.27477302188504;47.2077499639681;de;false
1345;1030;Sulz LU;6284;LU;8.28902123696933;47.2220533928395;de;false
1346;1030;Hitzkirch;6285;LU;8.26382194358532;47.2239110137022;de;false
1347;1030;Retschwil;6285;LU;8.24247380390622;47.1991572087438;de;false
1348;1030;Altwis;6286;LU;8.25105807175284;47.2406872917639;de;false
1349;1030;Schongau;6288;LU;8.29323833172575;47.2507765414207;de;false
1350;1030;Müswangen;6289;LU;8.29536543623994;47.2339596791842;de;false
1351;1030;Hämikon;6289;LU;8.30021003878005;47.246362946147;de;false
1353;1030;Mosen;6295;LU;8.22873343086646;47.2409995248298;de;false
1356;1031;Hochdorf;6280;LU;8.28501064879959;47.1697568712443;de;false
1357;1031;Urswil;6280;LU;8.2866052757931;47.1476975622831;de;false
1358;1031;Baldegg;6283;LU;8.28340118259876;47.184367440789;de;false
1360;1032;Hohenrain;6276;LU;8.31799939996928;47.1789900894341;de;false
1361;1032;Kleinwangen;6277;LU;8.299911074416;47.1975363484398;de;false
1362;1032;Lieli LU;6277;LU;8.30622917129799;47.2126902133107;de;false
1366;1033;Gisikon;6038;LU;8.39584473286302;47.1336141792191;de;false
1369;1039;Römerswil LU;6027;LU;8.24950522101205;47.1731617977942;de;false
1370;1039;Herlisberg;6028;LU;8.22958041493308;47.1960141468371;de;false
1379;1051;Ebikon;6030;LU;8.35564287624683;47.0781503005917;de;false
1380;1051;Adligenswil;6043;LU;8.36839166847653;47.0717316418047;de;false
1382;1052;Buchrain;6033;LU;8.34666888078245;47.1019905693826;de;false
1383;1052;Perlen;6035;LU;8.35559767063012;47.1089226179142;de;false
1384;1053;Dierikon;6036;LU;8.37369400840108;47.093705917173;de;false
1385;1053;Root;6037;LU;8.36855737194261;47.1022593605972;de;false
1386;1054;Luzern;6004;LU;8.30303293506817;47.0660060431915;de;true
1387;1054;Luzern;6006;LU;8.31536363417557;47.0679785451414;de;true
1392;1056;Weggis;6353;LU;8.44073455517132;47.0516102784548;de;false
1393;1056;Greppen;6404;LU;8.43907346828949;47.0563175257339;de;false
1394;1058;Luzern;6005;LU;8.31800129305507;47.0310378809649;de;true
1395;1058;St. Niklausen LU;6005;LU;8.33441349798659;47.0275055255056;de;false
1396;1058;Kastanienbaum;6047;LU;8.33100098672141;47.0093817947338;de;false
1397;1058;Horw;6048;LU;8.31276669604628;47.013491371313;de;false
1398;1058;Hergiswil NW;6052;LU;8.31161752755287;46.9985586487152;de;false
1400;1059;Kriens;6010;LU;8.26898250855147;47.0163245413585;de;true
1401;1059;Obernau;6012;LU;8.23741748087639;47.0276692087334;de;false
1402;1059;Eigenthal;6013;LU;8.22372493020296;47.0152574544262;de;false
1404;1061;Luzern;6003;LU;8.2970597480408;47.050029422321;de;true
1408;1061;Luzern;6014;LU;8.24173296983613;47.0575869394015;de;true
1409;1061;Luzern;6015;LU;8.27785671462769;47.0637045238166;de;true
1410;1061;Hellbühl;6016;LU;8.22017458583573;47.0744448838706;de;false
1412;1061;Kehrsiten;6365;LU;8.40482022393302;47.0010593652708;de;false
1415;1062;Sigigen;6019;LU;8.14807397315752;47.0463982232873;de;false
1416;1062;Malters;6102;LU;8.18859765573113;47.0346019127723;de;false
1418;1063;Meggen;6045;LU;8.37040720355009;47.0508703607341;de;false
1419;1064;Meierskappel;6344;LU;8.43572928281338;47.1163750073657;de;false
1423;1065;Honau;6038;LU;8.40810805336137;47.1325376318555;de;false
1424;1065;Root D4;6039;LU;8.37352250994572;47.1032535788299;de;false
1425;1065;Udligenswil;6044;LU;8.40008075633373;47.1058433545629;de;false
1427;1066;Schwarzenberg LU;6103;LU;8.17216956730818;46.994830230723;de;false
1429;1068;Vitznau;6354;LU;8.49106880625768;47.0147171322357;de;false
1430;1068;Rigi Kaltbad;6356;LU;8.47808689438105;47.0400208848998;de;false
1434;1081;Neudorf;6025;LU;8.20699935684128;47.1781477797827;de;false
1436;1081;Beromünster;6215;LU;8.20262391176665;47.21036109423;de;false
1437;1081;Schwarzenbach LU;6215;LU;8.2124143535775;47.2363004667989;de;false
1438;1081;Rickenbach LU;6221;LU;8.15076550624569;47.2004162281246;de;false
1439;1081;Gunzwil;6222;LU;8.170799409602;47.1927721194803;de;false
1440;1082;Büron;6233;LU;8.09518137887652;47.213843494746;de;false
1441;1083;Buttisholz;6018;LU;8.09554782125243;47.114120834356;de;false
1442;1083;Grosswangen;6022;LU;8.08345904003572;47.1316053415565;de;false
1443;1084;Eich;6205;LU;8.17373609859772;47.1585269053854;de;false
1444;1084;Schenkon;6214;LU;8.15296193875277;47.1669578174326;de;false
1445;1085;Geuensee;6232;LU;8.12006591725895;47.2029618623177;de;false
1447;1088;Hildisrieden;6024;LU;8.23492434537775;47.1463455656658;de;false
1448;1089;St. Erhard;6212;LU;8.07096629221697;47.1821611003252;de;false
1449;1089;Knutwil;6213;LU;8.07074684162317;47.2022714602649;de;false
1450;1091;Sursee;6210;LU;8.09130589219855;47.171431968846;de;false
1451;1091;Kaltbach;6212;LU;8.05518743695052;47.1803859143988;de;false
1452;1091;Mauensee;6216;LU;8.07095949730788;47.1632708901438;de;false
1453;1091;Wauwil;6242;LU;8.04261798313873;47.1838241294126;de;false
1457;1093;Sempach Station;6203;LU;8.2109362141851;47.1187709391522;de;false
1458;1093;Sempach;6204;LU;8.22589700086705;47.130521784699;de;false
1460;1093;Nottwil;6207;LU;8.16062007441266;47.1131597602349;de;false
1464;1095;Oberkirch LU;6208;LU;8.10228800093885;47.1527880722767;de;false
1467;1097;Pfeffikon LU;5735;LU;8.16224546770051;47.2464985451886;de;false
1470;1098;Ruswil;6017;LU;8.13159503736408;47.0824297294074;de;false
1481;1100;Schlierbach;6231;LU;8.11865353774192;47.2292567231468;de;false
1486;1104;Triengen;6234;LU;8.08262901216282;47.2365482483086;de;false
1487;1104;Kulmerau;6234;LU;8.08946069809091;47.2534352283701;de;false
1488;1104;Winikon;6235;LU;8.04252726981246;47.2308824373049;de;false
1489;1104;Wilihof;6236;LU;8.06102931749527;47.2206130146155;de;false
1491;1107;Steinhuserberg;6114;LU;8.04120611187536;47.0453543324212;de;false
1492;1107;Menznau;6122;LU;8.04063658266821;47.055679865717;de;false
1493;1121;Alberswil;6248;LU;7.99338697102958;47.147847291972;de;false
1495;1123;Zell LU;6144;LU;7.92949538784746;47.1621061862577;de;false
1496;1123;Nebikon;6244;LU;7.96442785813796;47.1832197744891;de;false
1497;1123;Ebersecken;6245;LU;7.93933589018545;47.1806389080022;de;false
1498;1123;Altishofen;6246;LU;7.95911735339818;47.2034744747852;de;false
1499;1123;Schötz;6247;LU;7.96093334548453;47.1690309580728;de;false
1500;1123;Richenthal;6263;LU;7.94770144629479;47.2028062187507;de;false
1501;1125;Buchs LU;6211;LU;8.03677864424282;47.2020837544873;de;false
1504;1125;Dagmersellen;6252;LU;7.99787168160217;47.2145899380323;de;false
1505;1125;Uffikon;6253;LU;8.02709704923552;47.2159763220248;de;false
1506;1125;Reidermoos;6260;LU;8.01191539762415;47.2345204444936;de;false
1507;1127;Egolzwil;6243;LU;8.000175149167;47.1798059415052;de;false
1510;1128;Kottwil;6217;LU;8.04179819670957;47.1628427096602;de;false
1511;1128;Ettiswil;6218;LU;8.01715681573195;47.1464251486393;de;false
1513;1129;Fischbach LU;6145;LU;7.90423512471419;47.1529409435268;de;false
1514;1129;Hüswil;6152;LU;7.89074682127939;47.131242804815;de;false
1515;1129;Ufhusen;6153;LU;7.88850569966896;47.1280066075901;de;false
1520;1132;Menzberg;6125;LU;7.98121976005538;47.0430103402078;de;false
1521;1132;Willisau;6130;LU;7.97718017693372;47.0871717469464;de;false
1522;1132;Rohrmatt;6132;LU;7.97902111375623;47.0752344471504;de;false
1523;1132;Hergiswil b. Willisau;6133;LU;7.95602929707219;47.061581180251;de;false
1524;1132;Luthern;6156;LU;7.92787644935249;47.0777527642596;de;false
1527;1135;Hofstatt;6154;LU;7.90044966209404;47.0791706895251;de;false
1529;1135;Luthern Bad;6156;LU;7.91800386919233;47.0281921428274;de;false
1532;1136;Geiss;6123;LU;8.06347287639596;47.0911498962097;de;false
1536;1139;St. Urban;4915;LU;7.85713104268509;47.2182028638005;de;false
1538;1139;Pfaffnau;6264;LU;7.90069911238173;47.2293615800506;de;false
1539;1139;Roggliswil;6265;LU;7.90398289596056;47.2036182012861;de;false
1541;1140;Reiden;6260;LU;7.9768181182539;47.244088506333;de;false
1543;1140;Hintermoos;6260;LU;8.01478363972045;47.2593603394631;de;false
1544;1140;Mehlsecken;6260;LU;7.9572653660589;47.2445184775324;de;false
1545;1140;Langnau b. Reiden;6262;LU;7.948166281204;47.2302235844696;de;false
1548;1143;Ohmstal;6143;LU;7.95411638920726;47.159860055034;de;false
1554;1147;Wikon;4806;LU;7.97050585595118;47.2654905390066;de;false
1562;1151;Daiwil;6126;LU;8.01091405028543;47.0982547161645;de;false
1566;1151;Gettnau;6142;LU;7.97033605359906;47.1383417809429;de;false
1572;1201;Altdorf UR;6460;UR;8.64124801834201;46.8876206924319;de;false
1573;1202;Andermatt;6490;UR;8.61434178187629;46.617458110448;de;false
1574;1203;Engelberg;6390;UR;8.50792893445721;46.8120484506648;de;false
1575;1203;Attinghausen;6468;UR;8.60603505037406;46.8567666538601;de;false
1576;1205;Muotathal;6436;UR;8.75071478908458;46.9172202342414;de;false
1577;1205;Bisisthal;6436;UR;8.81030650184676;46.9274897874882;de;false
1579;1205;Bürglen UR;6463;UR;8.68546552531591;46.8903495183771;de;false
1580;1205;Spiringen;6464;UR;8.69824004318457;46.8712014215031;de;false
1581;1205;Haldi b. Schattdorf;6469;UR;8.68528547883796;46.8606366796749;de;false
1582;1206;Erstfeld;6472;UR;8.60100752349529;46.8127152329711;de;false
1583;1207;Flüelen;6454;UR;8.64731322734363;46.9188955306782;de;false
1585;1208;Göschenen;6487;UR;8.51823178381252;46.6675771119733;de;false
1586;1209;Silenen;6473;UR;8.65461418946958;46.7915859554435;de;false
1587;1209;Amsteg;6474;UR;8.65345183102094;46.7789362565549;de;false
1588;1209;Intschi;6476;UR;8.64609935260816;46.7676424300721;de;false
1589;1209;Gurtnellen;6482;UR;8.63550237688953;46.7280373285723;de;false
1590;1210;Hospental;6493;UR;8.5585830433232;46.6092046210404;de;false
1591;1211;Isenthal;6461;UR;8.52645249513845;46.8832750259533;de;false
1592;1212;Realp;6491;UR;8.47251810934183;46.5769012737727;de;false
1593;1213;Schattdorf;6467;UR;8.65377403977402;46.8569618702848;de;false
1595;1214;Seedorf UR;6462;UR;8.5883686615949;46.8875770377403;de;false
1596;1214;Bauen;6466;UR;8.57679439936463;46.9311855927271;de;false
1597;1215;Seelisberg;6377;UR;8.56957306446202;46.9710984710785;de;false
1598;1215;Rütli;6441;UR;8.59260630486787;46.9691959509775;de;false
1602;1216;Bristen;6475;UR;8.75204209704764;46.771402595327;de;false
1604;1217;Sisikon;6452;UR;8.63744384448354;46.9420070275687;de;false
1605;1217;Riemenstalden;6452;UR;8.68599282433062;46.9383502125436;de;false
1607;1218;Urnerboden;8751;UR;8.90805854140164;46.8800114152748;de;false
1609;1219;Unterschächen;6465;UR;8.78221016183256;46.8527267716976;de;false
1610;1220;Wassen UR;6484;UR;8.59924386246304;46.7011597436745;de;false
1611;1220;Meien;6485;UR;8.51641203540823;46.7314996701888;de;false
1612;1301;Bennau;8836;SZ;8.71679239831304;47.1496074205704;de;false
1613;1301;Einsiedeln;8840;SZ;8.73691765080316;47.1334985850443;de;false
1614;1301;Trachslau;8840;SZ;8.72988765723651;47.1013471402961;de;false
1615;1301;Gross;8841;SZ;8.76207595419554;47.0948484716111;de;false
1616;1301;Euthal;8844;SZ;8.8428216691594;47.0926369605547;de;false
1617;1301;Willerzell;8846;SZ;8.81702935677054;47.1320330785496;de;false
1618;1301;Egg SZ;8847;SZ;8.77905625235553;47.162148870033;de;false
1619;1311;Rigi Scheidegg;6410;SZ;8.51908003165118;47.0264975313172;de;false
1620;1311;Gersau;6442;SZ;8.53286346967689;47.0073148142342;de;false
1621;1321;Wollerau;8832;SZ;8.71278455724212;47.1860916805103;de;false
1622;1321;Schindellegi;8834;SZ;8.7058861772243;47.1742385406163;de;false
1623;1321;Feusisberg;8835;SZ;8.7582985251926;47.1793848376253;de;false
1626;1322;Hurden;8640;SZ;8.79742524175951;47.2132851657638;de;false
1627;1322;Bäch SZ;8806;SZ;8.73825759935509;47.2038868251465;de;false
1628;1322;Freienbach;8807;SZ;8.75488326681878;47.2018758436989;de;true
1629;1322;Pfäffikon SZ;8808;SZ;8.78379695095592;47.1906839144843;de;false
1631;1322;Wilen b. Wollerau;8832;SZ;8.73469687498365;47.1949803633493;de;false
1636;1331;Merlischachen;6402;SZ;8.40601292940808;47.0705267251018;de;false
1637;1331;Küssnacht am Rigi;6403;SZ;8.44748198031714;47.0844896095683;de;false
1638;1331;Immensee;6405;SZ;8.46833235939135;47.1056484671888;de;false
1640;1341;Altendorf;8852;SZ;8.82546564535614;47.1725668850309;de;false
1641;1342;Lachen SZ;8853;SZ;8.86210928992247;47.1853811624035;de;false
1642;1342;Siebnen;8854;SZ;8.88459804098712;47.1531927582775;de;false
1643;1342;Galgenen;8854;SZ;8.86890936722703;47.1700838258326;de;false
1644;1343;Innerthal;8858;SZ;8.92069521419113;47.0550813147985;de;false
1646;1345;Reichenburg;8864;SZ;8.97563704575824;47.1594422483408;de;false
1648;1346;Wangen SZ;8855;SZ;8.91099159275643;47.1840256454771;de;false
1649;1346;Schübelbach;8862;SZ;8.92884118564951;47.1733744879283;de;false
1650;1346;Buttikon SZ;8863;SZ;8.94670091467587;47.1689068750197;de;false
1651;1347;Uznach;8730;SZ;8.96888813585841;47.2137584827293;de;false
1653;1347;Tuggen;8856;SZ;8.93942249656158;47.2004675802312;de;false
1654;1348;Vorderthal;8857;SZ;8.89469176017744;47.1255566413114;de;false
1658;1361;Alpthal;8849;SZ;8.71541783945152;47.056354078825;de;false
1659;1362;Walchwil;6318;SZ;8.52338952527244;47.0898746068226;de;false
1661;1362;Goldau;6410;SZ;8.54063250940505;47.0476242622775;de;false
1662;1362;Rigi Klösterli;6410;SZ;8.4965613696033;47.0432253618079;de;false
1663;1362;Rigi Staffel;6410;SZ;8.47654056804281;47.0499666384218;de;false
1664;1362;Rigi Kulm;6410;SZ;8.48929541226181;47.0573520674173;de;false
1665;1362;Oberarth;6414;SZ;8.53754606770182;47.055666210136;de;false
1666;1362;Arth;6415;SZ;8.54622351190845;47.0735583563336;de;false
1667;1362;Steinerberg;6416;SZ;8.56656544849406;47.0673694983245;de;false
1668;1363;Illgau;6434;SZ;8.73571195243289;46.9973960610883;de;false
1669;1364;Seewen SZ;6423;SZ;8.60359426021956;47.016116290535;de;false
1670;1364;Brunnen;6440;SZ;8.61543351555204;46.9943943854818;de;false
1671;1365;Lauerz;6424;SZ;8.57888299217176;47.0264560236259;de;false
1672;1366;Stoos SZ;6433;SZ;8.66379361357333;46.9698057034916;de;false
1674;1366;Morschach;6443;SZ;8.62972207750672;46.9836291401539;de;false
1679;1367;Ried (Muotathal);6436;SZ;8.7070530953232;46.9813245729023;de;false
1680;1367;Klöntal;8750;SZ;8.89793723010142;47.0166817861066;de;false
1681;1368;Unteriberg;8842;SZ;8.8240585755633;47.0146252713146;de;false
1682;1368;Oberiberg;8843;SZ;8.76421556644062;47.0337652788895;de;false
1684;1370;Rothenthurm;6418;SZ;8.67720067426582;47.0970512636013;de;false
1685;1371;Morgarten;6315;SZ;8.65021687368321;47.0996215584899;de;false
1686;1371;Sattel;6417;SZ;8.62749295076679;47.0812974682869;de;false
1688;1371;Steinen;6422;SZ;8.61193173196135;47.0676126599621;de;false
1691;1372;Schwyz;6430;SZ;8.66631386681477;47.0282406259006;de;true
1692;1372;Rickenbach b. Schwyz;6432;SZ;8.69664442107118;47.0104069490127;de;false
1693;1372;Ibach;6438;SZ;8.64729758397828;47.0017707968116;de;false
1700;1375;Studen SZ;8845;SZ;8.85618290843874;47.0357708101913;de;false
1701;1401;Pilatus Kulm;6010;OW;8.25554011359028;46.9792890780795;de;false
1702;1401;Alpnachstad;6053;OW;8.2879199947689;46.9658286253548;de;false
1703;1401;Alpnach Dorf;6055;OW;8.21099269199575;46.9503610729009;de;false
1704;1401;Kerns;6064;OW;8.28082908828177;46.9265127432096;de;false
1705;1402;Grafenort;6388;OW;8.37122885991976;46.8621626174017;de;false
1707;1403;Giswil;6074;OW;8.1206459498426;46.8363934556617;de;false
1710;1404;St. Niklausen OW;6066;OW;8.30130555833944;46.8731637464536;de;false
1711;1404;Melchtal;6067;OW;8.29822909401511;46.8250096622573;de;false
1712;1404;Melchsee-Frutt;6068;OW;8.29650834350812;46.7824396323565;de;false
1713;1405;Lungern;6078;OW;8.19111134961558;46.7868195253638;de;false
1714;1405;Bürglen OW;6078;OW;8.15907065670145;46.8116020363776;de;false
1716;1406;Sachseln;6072;OW;8.24475140931714;46.8226638106882;de;false
1717;1406;Flüeli-Ranft;6073;OW;8.25906345061392;46.8752554325357;de;false
